Département,Code Postal,Ville,Agence d'Intervention,Actif
2,02270,Crécy-sur-Serre,Marseile,Oui
2,02870,Crépy,Marseile,Oui
2,02650,Crézancy,Marseile,Oui
2,02110,Croix-Fonsomme,Marseile,Oui
2,02210,La Croix-sur-Ourcq,Marseile,Oui
2,02310,Crouttes-sur-Marne,Marseile,Oui
2,02880,Crouy,Marseile,Oui
2,02120,Crupilly,Marseile,Oui
2,02880,Cuffies,Marseile,Oui
2,02480,Cugny,Marseile,Oui
2,02350,Cuirieux,Marseile,Oui
2,02220,Cuiry-Housse,Marseile,Oui
2,02160,Cuiry-lès-Chaudardes,Marseile,Oui
2,02360,Cuiry-lès-Iviers,Marseile,Oui
2,02160,Cuissy-et-Geny,Marseile,Oui
2,02200,Cuisy-en-Almont,Marseile,Oui
2,02600,Cutry,Marseile,Oui
2,02220,Cys-la-Commune,Marseile,Oui
2,02140,Dagny-Lambercy,Marseile,Oui
2,02680,Dallon,Marseile,Oui
2,02470,Dammard,Marseile,Oui
2,02600,Dampleux,Marseile,Oui
2,02800,Danizy,Marseile,Oui
2,02270,Dercy,Marseile,Oui
2,02700,Deuillet,Marseile,Oui
2,02220,Dhuizel,Marseile,Oui
2,02340,Dizy-le-Gros,Marseile,Oui
2,02360,Dohis,Marseile,Oui
2,02360,Dolignon,Marseile,Oui
2,02600,Dommiers,Marseile,Oui
2,02310,Domptin,Marseile,Oui
2,02450,Dorengt,Marseile,Oui
2,02590,Douchy,Marseile,Oui
2,02130,Dravegny,Marseile,Oui
2,02210,Droizy,Marseile,Oui
2,02480,Dury,Marseile,Oui
2,02350,Ébouleau,Marseile,Oui
2,02500,Effry,Marseile,Oui
2,02260,Englancourt,Marseile,Oui
2,02290,Épagny,Marseile,Oui
2,02500,Éparcy,Marseile,Oui
2,02400,Épaux-Bézu,Marseile,Oui
2,02400,Épieds,Marseile,Oui
2,02540,L'Épine-aux-Bois,Marseile,Oui
2,02840,Eppes,Marseile,Oui
2,02250,Erlon,Marseile,Oui
2,02260,Erloy,Marseile,Oui
2,02170,Esquéhéries,Marseile,Oui
2,02690,Essigny-le-Grand,Marseile,Oui
2,02100,Essigny-le-Petit,Marseile,Oui
2,02570,Essises,Marseile,Oui
2,02400,Essômes-sur-Marne,Marseile,Oui
2,02420,Estrées,Marseile,Oui
2,02400,Étampes-sur-Marne,Marseile,Oui
2,02110,Étaves-et-Bocquiaux,Marseile,Oui
2,02000,Étouvelles,Marseile,Oui
2,02580,Étréaupont,Marseile,Oui
2,02590,Étreillers,Marseile,Oui
2,02400,Étrépilly,Marseile,Oui
2,02510,Étreux,Marseile,Oui
2,02190,Évergnicourt,Marseile,Oui
2,02600,Faverolles,Marseile,Oui
2,02100,Fayet,Marseile,Oui
2,02800,La Fère,Marseile,Oui
2,02130,Fère-en-Tardenois,Marseile,Oui
2,02270,La Ferté-Chevresis,Marseile,Oui
2,02460,La Ferté-Milon,Marseile,Oui
2,02450,Fesmy-le-Sart,Marseile,Oui
2,02840,Festieux,Marseile,Oui
2,02110,Fieulaine,Marseile,Oui
2,02000,Filain,Marseile,Oui
2,02260,La Flamengrie,Marseile,Oui
2,02120,Flavigny-le-Grand-et-Beaurain,Marseile,Oui
2,02520,Flavy-le-Martel,Marseile,Oui
2,02600,Fleury,Marseile,Oui
2,02590,Fluquières,Marseile,Oui
2,02670,Folembray,Marseile,Oui
2,02110,Fonsomme,Marseile,Oui
2,02680,Fontaine-lès-Clercs,Marseile,Oui
2,02140,Fontaine-lès-Vervins,Marseile,Oui
2,02110,Fontaine-Notre-Dame,Marseile,Oui
2,02110,Fontaine-Uterte,Marseile,Oui
2,02170,Fontenelle,Marseile,Oui
2,02290,Fontenoy,Marseile,Oui
2,02590,Foreste,Marseile,Oui
2,02650,Fossoy,Marseile,Oui
2,02870,Fourdrain,Marseile,Oui
2,02760,Francilly-Selency,Marseile,Oui
2,02140,Franqueville,Marseile,Oui
2,02130,Fresnes-en-Tardenois,Marseile,Oui
2,02380,Fresnes-sous-Coucy,Marseile,Oui
2,02230,Fresnoy-le-Grand,Marseile,Oui
2,02800,Fressancourt,Marseile,Oui
2,02700,Frières-Faillouël,Marseile,Oui
2,02260,Froidestrées,Marseile,Oui
2,02270,Froidmont-Cohartille,Marseile,Oui
2,02810,Gandelu,Marseile,Oui
2,02430,Gauchy,Marseile,Oui
2,02140,Gercy,Marseile,Oui
2,02260,Gergny,Marseile,Oui
2,02590,Germaine,Marseile,Oui
2,02440,Gibercourt,Marseile,Oui
2,02350,Gizy,Marseile,Oui
2,02400,Gland,Marseile,Oui
2,02820,Goudelancourt-lès-Berrieux,Marseile,Oui
2,02350,Goudelancourt-lès-Pierrepont,Marseile,Oui
2,02130,Goussancourt,Marseile,Oui
2,02420,Gouy,Marseile,Oui
2,02350,Grandlup-et-Fay,Marseile,Oui
2,02360,Grandrieux,Marseile,Oui
2,02100,Gricourt,Marseile,Oui
2,02210,Grisolles,Marseile,Oui
2,02140,Gronard,Marseile,Oui
2,02110,Grougis,Marseile,Oui
2,02680,Grugies,Marseile,Oui
2,02190,Villeneuve-sur-Aisne,Marseile,Oui
2,02120,Guise,Marseile,Oui
2,02300,Guivry,Marseile,Oui
2,02300,Guny,Marseile,Oui
2,02160,Guyencourt,Marseile,Oui
2,02510,Hannapes,Marseile,Oui
2,02480,Happencourt,Marseile,Oui
2,02600,Haramont,Marseile,Oui
2,02140,Harcigny,Marseile,Oui
2,02420,Hargicourt,Marseile,Oui
2,02100,Harly,Marseile,Oui
2,02210,Hartennes-et-Taux,Marseile,Oui
2,02140,Hary,Marseile,Oui
2,02420,Lehaucourt,Marseile,Oui
2,02810,Hautevesnes,Marseile,Oui
2,02120,Hauteville,Marseile,Oui
2,02140,Haution,Marseile,Oui
2,02500,La Hérie,Marseile,Oui
2,02120,Le Hérie-la-Viéville,Marseile,Oui
2,02440,Hinacourt,Marseile,Oui
2,02500,Hirson,Marseile,Oui
2,02760,Holnon,Marseile,Oui
2,02720,Homblières,Marseile,Oui
2,02140,Houry,Marseile,Oui
2,02250,Housset,Marseile,Oui
2,02510,Iron,Marseile,Oui
2,02240,Itancourt,Marseile,Oui
2,02360,Iviers,Marseile,Oui
2,02850,Jaulgonne,Marseile,Oui
2,02490,Jeancourt,Marseile,Oui
2,02140,Jeantes,Marseile,Oui
2,02420,Joncourt,Marseile,Oui
2,02220,Jouaignes,Marseile,Oui
2,02380,Jumencourt,Marseile,Oui
2,02160,Jumigny,Marseile,Oui
2,02480,Jussy,Marseile,Oui
2,02880,Juvigny,Marseile,Oui
2,02190,Juvincourt-et-Damary,Marseile,Oui
2,02880,Laffaux,Marseile,Oui
2,02140,Laigny,Marseile,Oui
2,02590,Lanchy,Marseile,Oui
2,02120,Landifay-et-Bertaignemont,Marseile,Oui
2,02140,Landouzy-la-Cour,Marseile,Oui
2,02140,Landouzy-la-Ville,Marseile,Oui
2,02380,Landricourt,Marseile,Oui
2,02000,Laniscourt,Marseile,Oui
2,02000,Laon,Marseile,Oui
2,02150,Lappion,Marseile,Oui
2,02600,Largny-sur-Automne,Marseile,Oui
2,02210,Latilly,Marseile,Oui
2,02210,Launoy,Marseile,Oui
2,02860,Laval-en-Laonnois,Marseile,Oui
2,02450,Lavaqueresse,Marseile,Oui
2,02600,Laversine,Marseile,Oui
2,02140,Lemé,Marseile,Oui
2,02420,Lempire,Marseile,Oui
2,02260,Lerzy,Marseile,Oui
2,02170,Leschelle,Marseile,Oui
2,02100,Lesdins,Marseile,Oui
2,02220,Lesges,Marseile,Oui
2,02120,Lesquielles-Saint-Germain,Marseile,Oui
2,02380,Leuilly-sous-Coucy,Marseile,Oui
2,02880,Leury,Marseile,Oui
2,02500,Leuze,Marseile,Oui
2,02420,Levergies,Marseile,Oui
2,02220,Lhuys,Marseile,Oui
2,02810,Licy-Clignon,Marseile,Oui
2,02860,Lierval,Marseile,Oui
2,02350,Liesse-Notre-Dame,Marseile,Oui
2,02700,Liez,Marseile,Oui
2,02220,Limé,Marseile,Oui
2,02340,Lislet,Marseile,Oui
2,02500,Logny-lès-Aubenton,Marseile,Oui
2,02600,Longpont,Marseile,Oui
2,02160,Les Septvallons,Marseile,Oui
2,02190,Lor,Marseile,Oui
2,02600,Louâtre,Marseile,Oui
2,02130,Loupeigne,Marseile,Oui
2,02400,Lucy-le-Bocage,Marseile,Oui
2,02140,Lugny,Marseile,Oui
2,02500,Luzoir,Marseile,Oui
2,02440,Ly-Fontaine,Marseile,Oui
2,02220,Maast-et-Violaine,Marseile,Oui
2,02350,Mâchecourt,Marseile,Oui
2,02470,Macogny,Marseile,Oui
2,02120,Macquigny,Marseile,Oui
2,02420,Magny-la-Fosse,Marseile,Oui
2,02490,Maissemy,Marseile,Oui
2,02160,Maizy,Marseile,Oui
2,02190,La Malmaison,Marseile,Oui
2,02120,Malzy,Marseile,Oui
2,02300,Manicamp,Marseile,Oui
2,02350,Marchais,Marseile,Oui
2,02540,Dhuys et Morin-en-Brie,Marseile,Oui
2,02720,Marcy,Marseile,Oui
2,02250,Marcy-sous-Marle,Marseile,Oui
2,02300,Marest-Dampcourt,Marseile,Oui
2,02130,Mareuil-en-Dôle,Marseile,Oui
2,02140,Marfontaine,Marseile,Oui
2,02880,Margival,Marseile,Oui
2,02810,Marigny-en-Orxois,Marseile,Oui
2,02470,Marizy-Sainte-Geneviève,Marseile,Oui
2,02470,Marizy-Saint-Mard,Marseile,Oui
2,02250,Marle,Marseile,Oui
2,02120,Marly-Gomont,Marseile,Oui
2,02500,Martigny,Marseile,Oui
2,02860,Martigny-Courpierre,Marseile,Oui
2,02820,Mauregny-en-Haye,Marseile,Oui
2,02800,Mayot,Marseile,Oui
2,02700,Mennessis,Marseile,Oui
2,02630,Mennevret,Marseile,Oui
2,02200,Mercin-et-Vaux,Marseile,Oui
2,02000,Merlieux-et-Fouquerolles,Marseile,Oui
2,02270,Mesbrecourt-Richecourt,Marseile,Oui
2,02720,Mesnil-Saint-Laurent,Marseile,Oui
2,02160,Meurival,Marseile,Oui
2,02240,Mézières-sur-Oise,Marseile,Oui
2,02650,Mézy-Moulins,Marseile,Oui
2,02200,Missy-aux-Bois,Marseile,Oui
2,02350,Missy-lès-Pierrepont,Marseile,Oui
2,02880,Missy-sur-Aisne,Marseile,Oui
2,02110,Molain,Marseile,Oui
2,02000,Molinchart,Marseile,Oui
2,02000,Monampteuil,Marseile,Oui
2,02270,Monceau-le-Neuf-et-Faucouzy,Marseile,Oui
2,02270,Monceau-lès-Leups,Marseile,Oui
2,02840,Monceau-le-Waast,Marseile,Oui
2,02120,Monceau-sur-Oise,Marseile,Oui
2,02500,Mondrepuis,Marseile,Oui
2,02470,Monnes,Marseile,Oui
2,02000,Mons-en-Laonnois,Marseile,Oui
2,02820,Montaigu,Marseile,Oui
2,02000,Montbavin,Marseile,Oui
2,02110,Montbrehain,Marseile,Oui
2,02860,Montchâlons,Marseile,Oui
2,02340,Montcornet,Marseile,Oui
2,02390,Mont-d'Origny,Marseile,Oui
2,02440,Montescourt-Lizerolles,Marseile,Oui
2,02540,Montfaucon,Marseile,Oui
2,02600,Montgobert,Marseile,Oui
2,02210,Montgru-Saint-Hilaire,Marseile,Oui
2,02860,Monthenault,Marseile,Oui
2,02400,Monthiers,Marseile,Oui
2,02330,Monthurel,Marseile,Oui
2,02110,Montigny-en-Arrouaise,Marseile,Oui
2,02810,Montigny-l'Allier,Marseile,Oui
2,02250,Montigny-le-Franc,Marseile,Oui
2,02290,Montigny-Lengrain,Marseile,Oui
2,02330,Montigny-lès-Condé,Marseile,Oui
2,02250,Montigny-sous-Marle,Marseile,Oui
2,02270,Montigny-sur-Crécy,Marseile,Oui
2,02330,Montlevon,Marseile,Oui
2,02340,Montloué,Marseile,Oui
2,02220,Mont-Notre-Dame,Marseile,Oui
2,02310,Montreuil-aux-Lions,Marseile,Oui
2,02360,Mont-Saint-Jean,Marseile,Oui
2,02220,Mont-Saint-Martin,Marseile,Oui
2,02400,Mont-Saint-Père,Marseile,Oui
2,02100,Morcourt,Marseile,Oui
2,02360,Morgny-en-Thiérache,Marseile,Oui
2,02290,Morsain,Marseile,Oui
2,02600,Mortefontaine,Marseile,Oui
2,02270,Mortiers,Marseile,Oui
2,02160,Moulins,Marseile,Oui
2,02160,Moussy-Verneuil,Marseile,Oui
2,02610,Moÿ-de-l'Aisne,Marseile,Oui
2,02210,Muret-et-Crouttes,Marseile,Oui
2,02160,Muscourt,Marseile,Oui
2,02140,Nampcelles-la-Cour,Marseile,Oui
2,02200,Nampteuil-sous-Muret,Marseile,Oui
2,02880,Nanteuil-la-Fosse,Marseile,Oui
2,02210,Nanteuil-Notre-Dame,Marseile,Oui
2,02420,Nauroy,Marseile,Oui
2,02400,Nesles-la-Montagne,Marseile,Oui
2,02190,Neufchâtel-sur-Aisne,Marseile,Oui
2,02300,Neuflieux,Marseile,Oui
2,02470,Neuilly-Saint-Front,Marseile,Oui
2,02500,Neuve-Maison,Marseile,Oui
2,02250,La Neuville-Bosmont,Marseile,Oui
2,02300,La Neuville-en-Beine,Marseile,Oui
2,02250,La Neuville-Housset,Marseile,Oui
2,02450,La Neuville-lès-Dorengt,Marseile,Oui
2,02100,Neuville-Saint-Amand,Marseile,Oui
2,02860,Neuville-sur-Ailette,Marseile,Oui
2,02880,Neuville-sur-Margival,Marseile,Oui
2,02390,Neuvillette,Marseile,Oui
2,02150,Nizy-le-Comte,Marseile,Oui
2,02400,Nogentel,Marseile,Oui
2,02310,Nogent-l'Artaud,Marseile,Oui
2,02340,Noircourt,Marseile,Oui
2,02600,Noroy-sur-Ourcq,Marseile,Oui
2,02170,Le Nouvion-en-Thiérache,Marseile,Oui
2,02270,Nouvion-et-Catillon,Marseile,Oui
2,02800,Nouvion-le-Comte,Marseile,Oui
2,02860,Nouvion-le-Vineux,Marseile,Oui
2,02290,Nouvron-Vingré,Marseile,Oui
2,02120,Noyales,Marseile,Oui
2,02200,Bernoy-le-Château,Marseile,Oui
2,02160,Œuilly,Marseile,Oui
2,02300,Ognes,Marseile,Oui
2,02500,Ohis,Marseile,Oui
2,02600,Oigny-en-Valois,Marseile,Oui
2,02450,Oisy,Marseile,Oui
2,02480,Ollezy,Marseile,Oui
2,02100,Omissy,Marseile,Oui
2,02190,Orainville,Marseile,Oui
2,02860,Orgeval,Marseile,Oui
2,02550,Origny-en-Thiérache,Marseile,Oui
2,02390,Origny-Sainte-Benoite,Marseile,Oui
2,02290,Osly-Courtil,Marseile,Oui
2,02370,Ostel,Marseile,Oui
2,02160,Oulches-la-Vallée-Foulon,Marseile,Oui
2,02210,Oulchy-la-Ville,Marseile,Oui
2,02210,Oulchy-le-Château,Marseile,Oui
2,02220,Paars,Marseile,Oui
2,02160,Paissy,Marseile,Oui
2,02860,Pancy-Courtecon,Marseile,Oui
2,02260,Papleux,Marseile,Oui
2,02210,Parcy-et-Tigny,Marseile,Oui
2,02360,Parfondeval,Marseile,Oui
2,02840,Parfondru,Marseile,Oui
2,02160,Pargnan,Marseile,Oui
2,02000,Pargny-Filain,Marseile,Oui
2,02330,Pargny-la-Dhuys,Marseile,Oui
2,02270,Pargny-les-Bois,Marseile,Oui
2,02240,Parpeville,Marseile,Oui
2,02200,Pasly,Marseile,Oui
2,02470,Passy-en-Valois,Marseile,Oui
2,02850,Passy-sur-Marne,Marseile,Oui
2,02310,Pavant,Marseile,Oui
2,02200,Pernant,Marseile,Oui
2,02300,Pierremande,Marseile,Oui
2,02350,Pierrepont,Marseile,Oui
2,02190,Pignicourt,Marseile,Oui
2,02320,Pinon,Marseile,Oui
2,02480,Pithon,Marseile,Oui
2,02240,Pleine-Selve,Marseile,Oui
2,02210,Le Plessier-Huleu,Marseile,Oui
2,02200,Ploisy,Marseile,Oui
2,02140,Plomion,Marseile,Oui
2,02860,Ployart-et-Vaurseine,Marseile,Oui
2,02200,Pommiers,Marseile,Oui
2,02160,Pont-Arcy,Marseile,Oui
2,02160,Pontavert,Marseile,Oui
2,02490,Pontru,Marseile,Oui
2,02490,Pontruet,Marseile,Oui
2,02380,Pont-Saint-Mard,Marseile,Oui
2,02270,Pouilly-sur-Serre,Marseile,Oui
2,02110,Prémont,Marseile,Oui
2,02320,Prémontré,Marseile,Oui
2,02370,Presles-et-Boves,Marseile,Oui
2,02860,Presles-et-Thierny,Marseile,Oui
2,02470,Priez,Marseile,Oui
2,02140,Prisces,Marseile,Oui
2,02120,Proisy,Marseile,Oui
2,02120,Proix,Marseile,Oui
2,02190,Prouvais,Marseile,Oui
2,02190,Proviseux-et-Plesnoy,Marseile,Oui
2,02600,Puiseux-en-Retz,Marseile,Oui
2,02120,Puisieux-et-Clanlieu,Marseile,Oui
2,02300,Quierzy,Marseile,Oui
2,02380,Quincy-Basse,Marseile,Oui
2,02220,Quincy-sous-le-Mont,Marseile,Oui
2,02360,Raillimont,Marseile,Oui
2,02110,Ramicourt,Marseile,Oui
2,02240,Regny,Marseile,Oui
2,02100,Remaucourt,Marseile,Oui
2,02270,Remies,Marseile,Oui
2,02440,Remigny,Marseile,Oui
2,02240,Renansart,Marseile,Oui
2,02340,Renneval,Marseile,Oui
2,02360,Résigny,Marseile,Oui
2,02290,Ressons-le-Long,Marseile,Oui
2,02600,Retheuil,Marseile,Oui
2,02850,Reuilly-Sauvigny,Marseile,Oui
2,02110,Ribeauville,Marseile,Oui
2,02240,Ribemont,Marseile,Oui
2,02210,Rocourt-Saint-Martin,Marseile,Oui
2,02260,Rocquigny,Marseile,Oui
2,02800,Rogécourt,Marseile,Oui
2,02140,Rogny,Marseile,Oui
2,02310,Romeny-sur-Marne,Marseile,Oui
2,02120,Romery,Marseile,Oui
2,02130,Ronchères,Marseile,Oui
2,02160,Roucy,Marseile,Oui
2,02140,Rougeries,Marseile,Oui
2,02590,Roupy,Marseile,Oui
2,02100,Rouvroy,Marseile,Oui
2,02360,Rouvroy-sur-Serre,Marseile,Oui
2,02000,Royaucourt-et-Chailvet,Marseile,Oui
2,02210,Rozet-Saint-Albin,Marseile,Oui
2,02200,Rozières-sur-Crise,Marseile,Oui
2,02540,Rozoy-Bellevalle,Marseile,Oui
2,02210,Grand-Rozoy,Marseile,Oui
2,02360,Rozoy-sur-Serre,Marseile,Oui
2,02200,Saconin-et-Breuil,Marseile,Oui
2,02120,Sains-Richaumont,Marseile,Oui
2,02260,Saint-Algis,Marseile,Oui
2,02300,Saint-Aubin,Marseile,Oui
2,02290,Saint-Bandry,Marseile,Oui
2,02290,Saint-Christophe-à-Berry,Marseile,Oui
2,02360,Saint-Clément,Marseile,Oui
2,02820,Sainte-Croix,Marseile,Oui
2,02820,Saint-Erme-Outre-et-Ramecourt,Marseile,Oui
2,02330,Saint-Eugène,Marseile,Oui
2,02340,Sainte-Geneviève,Marseile,Oui
2,02810,Saint-Gengoulph,Marseile,Oui
2,02410,Saint-Gobain,Marseile,Oui
2,02140,Saint-Gobert,Marseile,Oui
2,02220,Saint-Mard,Marseile,Oui
2,02110,Saint-Martin-Rivière,Marseile,Oui
2,02830,Saint-Michel,Marseile,Oui
2,02410,Saint-Nicolas-aux-Bois,Marseile,Oui
2,02300,Saint-Paul-aux-Bois,Marseile,Oui
2,02600,Saint-Pierre-Aigle,Marseile,Oui
2,02140,Saint-Pierre-lès-Franqueville,Marseile,Oui
2,02250,Saint-Pierremont,Marseile,Oui
2,02350,Sainte-Preuve,Marseile,Oui
2,02100,Saint-Quentin,Marseile,Oui
2,02210,Saint-Rémy-Blanzy,Marseile,Oui
2,02640,Saint-Simon,Marseile,Oui
2,02820,Saint-Thomas,Marseile,Oui
2,02840,Samoussy,Marseile,Oui
2,02880,Sancy-les-Cheminots,Marseile,Oui
2,02130,Saponay,Marseile,Oui
2,02310,Saulchery,Marseile,Oui
2,02590,Savy,Marseile,Oui
2,02110,Seboncourt,Marseile,Oui
2,02300,Selens,Marseile,Oui
2,02150,La Selve,Marseile,Oui
2,02200,Septmonts,Marseile,Oui
2,02410,Septvaux,Marseile,Oui
2,02420,Sequehart,Marseile,Oui
2,02110,Serain,Marseile,Oui
2,02790,Seraucourt-le-Grand,Marseile,Oui
2,02220,Serches,Marseile,Oui
2,02130,Sergy,Marseile,Oui
2,02130,Seringes-et-Nesles,Marseile,Oui
2,02220,Sermoise,Marseile,Oui
2,02160,Serval,Marseile,Oui
2,02700,Servais,Marseile,Oui
2,02240,Séry-lès-Mézières,Marseile,Oui
2,02460,Silly-la-Poterie,Marseile,Oui
2,02300,Sinceny,Marseile,Oui
2,02150,Sissonne,Marseile,Oui
2,02240,Sissy,Marseile,Oui
2,02200,Soissons,Marseile,Oui
2,02340,Soize,Marseile,Oui
2,02470,Sommelans,Marseile,Oui
2,02260,Sommeron,Marseile,Oui
2,02480,Sommette-Eaucourt,Marseile,Oui
2,02270,Sons-et-Ronchères,Marseile,Oui
2,02580,Sorbais,Marseile,Oui
2,02600,Soucy,Marseile,Oui
2,02160,Soupir,Marseile,Oui
2,02140,Le Sourd,Marseile,Oui
2,02240,Surfontaine,Marseile,Oui
2,02600,Taillefontaine,Marseile,Oui
2,02220,Tannières,Marseile,Oui
2,02290,Tartiers,Marseile,Oui
2,02250,Tavaux-et-Pontséricourt,Marseile,Oui
2,02700,Tergnier,Marseile,Oui
2,02880,Terny-Sorny,Marseile,Oui
2,02140,Thenailles,Marseile,Oui
2,02390,Thenelles,Marseile,Oui
2,02250,Thiernu,Marseile,Oui
2,02340,Le Thuel,Marseile,Oui
2,02810,Torcy-en-Valois,Marseile,Oui
2,02250,Toulis-et-Attencourt,Marseile,Oui
2,02800,Travecy,Marseile,Oui
2,02490,Trefcon,Marseile,Oui
2,02850,Trélou-sur-Marne,Marseile,Oui
2,02460,Troësnes,Marseile,Oui
2,02300,Trosly-Loire,Marseile,Oui
2,02860,Trucy,Marseile,Oui
2,02640,Tugny-et-Pont,Marseile,Oui
2,02120,Tupigny,Marseile,Oui
2,02300,Ugny-le-Gay,Marseile,Oui
2,02000,Urcel,Marseile,Oui
2,02690,Urvillers,Marseile,Oui
2,02120,Vadencourt,Marseile,Oui
2,02370,Vailly-sur-Aisne,Marseile,Oui
2,02140,La Vallée-au-Blé,Marseile,Oui
2,02110,La Vallée-Mulâtre,Marseile,Oui
2,02190,Variscourt,Marseile,Oui
2,02290,Vassens,Marseile,Oui
2,02220,Vasseny,Marseile,Oui
2,02160,Vassogne,Marseile,Oui
2,02000,Vaucelles-et-Beffecourt,Marseile,Oui
2,02320,Vaudesson,Marseile,Oui
2,02200,Vauxrezis,Marseile,Oui
2,02320,Vauxaillon,Marseile,Oui
2,02110,Vaux-Andigny,Marseile,Oui
2,02200,Vauxbuin,Marseile,Oui
2,02590,Vaux-en-Vermandois,Marseile,Oui
2,02220,Vauxtin,Marseile,Oui
2,02490,Vendelles,Marseile,Oui
2,02800,Vendeuil,Marseile,Oui
2,02420,Vendhuile,Marseile,Oui
2,02540,Vendières,Marseile,Oui
2,02160,Vendresse-Beaulne,Marseile,Oui
2,02510,Vénérolles,Marseile,Oui
2,02200,Venizel,Marseile,Oui
2,02400,Verdilly,Marseile,Oui
2,02490,Le Verguier,Marseile,Oui
2,02120,Grand-Verly,Marseile,Oui
2,02630,Petit-Verly,Marseile,Oui
2,02490,Vermand,Marseile,Oui
2,02380,Verneuil-sous-Coucy,Marseile,Oui
2,02000,Verneuil-sur-Serre,Marseile,Oui
2,02800,Versigny,Marseile,Oui
2,02140,Vervins,Marseile,Oui
2,02350,Vesles-et-Caumont,Marseile,Oui
2,02840,Veslud,Marseile,Oui
2,02810,Veuilly-la-Poterie,Marseile,Oui
2,02290,Vézaponin,Marseile,Oui
2,02130,Vézilly,Marseile,Oui
2,02290,Vic-sur-Aisne,Marseile,Oui
2,02210,Vichel-Nanteuil,Marseile,Oui
2,02160,Viel-Arcy,Marseile,Oui
2,02540,Viels-Maisons,Marseile,Oui
2,02210,Vierzy,Marseile,Oui
2,02540,Viffort,Marseile,Oui
2,02340,Vigneux-Hocquet,Marseile,Oui
2,02340,La Ville-aux-Bois-lès-Dizy,Marseile,Oui
2,02160,La Ville-aux-Bois-lès-Pontavert,Marseile,Oui
2,02210,Villemontoire,Marseile,Oui
2,02200,Villeneuve-Saint-Germain,Marseile,Oui
2,02130,Villeneuve-sur-Fère,Marseile,Oui
2,02300,Villequier-Aumont,Marseile,Oui
2,02420,Villeret,Marseile,Oui
2,02130,Villers-Agron-Aiguizy,Marseile,Oui
2,02600,Villers-Cotterêts,Marseile,Oui
2,02600,Villers-Hélon,Marseile,Oui
2,02240,Villers-le-Sec,Marseile,Oui
2,02120,Villers-lès-Guise,Marseile,Oui
2,02590,Villers-Saint-Christophe,Marseile,Oui
2,02130,Villers-sur-Fère,Marseile,Oui
2,02220,Ville-Savoye,Marseile,Oui
2,02310,Villiers-Saint-Denis,Marseile,Oui
2,02340,Vincy-Reuil-et-Magny,Marseile,Oui
2,02300,Viry-Noureuil,Marseile,Oui
2,02870,Vivaise,Marseile,Oui
2,02600,Vivières,Marseile,Oui
2,02140,Voharies,Marseile,Oui
2,02860,Vorges,Marseile,Oui
2,02140,Voulpaix,Marseile,Oui
2,02250,Voyenne,Marseile,Oui
2,02880,Vregny,Marseile,Oui
2,02880,Vuillery,Marseile,Oui
2,02630,Wassigny,Marseile,Oui
2,02830,Watigny,Marseile,Oui
2,02120,Wiège-Faty,Marseile,Oui
2,02500,Wimy,Marseile,Oui
2,02320,Wissignicourt,Marseile,Oui
3,03200,Abrest,Marseile,Oui
3,03210,Agonges,Marseile,Oui
3,03360,Ainay-le-Château,Marseile,Oui
3,03120,Andelaroche,Marseile,Oui
3,03380,Archignat,Marseile,Oui
3,03120,Arfeuilles,Marseile,Oui
3,03420,Arpheuilles-Saint-Priest,Marseile,Oui
3,03250,Arronnes,Marseile,Oui
3,03460,Aubigny,Marseile,Oui
3,03190,Audes,Marseile,Oui
3,03460,Aurouër,Marseile,Oui
3,03210,Autry-Issards,Marseile,Oui
3,03000,Avermes,Marseile,Oui
3,03130,Avrilly,Marseile,Oui
3,03460,Bagneux,Marseile,Oui
3,03140,Barberier,Marseile,Oui
3,03120,Barrais-Bussolles,Marseile,Oui
3,03500,Bayet,Marseile,Oui
3,03230,Beaulon,Marseile,Oui
3,03390,Beaune-d'Allier,Marseile,Oui
3,03800,Bègues,Marseile,Oui
3,03330,Bellenaves,Marseile,Oui
3,03700,Bellerive-sur-Allier,Marseile,Oui
3,03130,Bert,Marseile,Oui
3,03340,Bessay-sur-Allier,Marseile,Oui
3,03210,Besson,Marseile,Oui
3,03170,Bézenet,Marseile,Oui
3,03120,Billezois,Marseile,Oui
3,03260,Billy,Marseile,Oui
3,03800,Biozat,Marseile,Oui
3,03170,Bizeneuille,Marseile,Oui
3,03390,Blomard,Marseile,Oui
3,03300,Bost,Marseile,Oui
3,03150,Boucé,Marseile,Oui
3,03130,Le Bouchaud,Marseile,Oui
3,03160,Bourbon-l'Archambault,Marseile,Oui
3,03360,Braize,Marseile,Oui
3,03500,Bransat,Marseile,Oui
3,03210,Bresnay,Marseile,Oui
3,03000,Bressolles,Marseile,Oui
3,03350,Le Brethon,Marseile,Oui
3,03120,Le Breuil,Marseile,Oui
3,03110,Broût-Vernet,Marseile,Oui
3,03700,Brugheas,Marseile,Oui
3,03270,Busset,Marseile,Oui
3,03440,Buxières-les-Mines,Marseile,Oui
3,03600,La Celle,Marseile,Oui
3,03350,Cérilly,Marseile,Oui
3,03500,Cesset,Marseile,Oui
3,03250,La Chabanne,Marseile,Oui
3,03370,Chambérat,Marseile,Oui
3,03170,Chamblet,Marseile,Oui
3,03140,Chantelle,Marseile,Oui
3,03340,Chapeau,Marseile,Oui
3,03380,La Chapelaude,Marseile,Oui
3,03300,La Chapelle,Marseile,Oui
